Rank,Word,Score,Match,Exact,Frequency
2831,GUILT,5538.0,4761,1554,0.001846
2832,ENNUI,5538.0,5120,836,5.6e-05
2833,STURT,5537.0,4735,1604,3.4e-05
2834,FUSEE,5537.0,4521,2032,1.1e-05
2835,INCAN,5535.5,5055,961,1.3e-05
2836,MIDST,5535.0,4818,1434,0.001875
2837,MALAY,5534.5,4475,2119,0.000465
2838,NOMIC,5532.5,4938,1189,4.7e-05
2839,EXULT,5531.0,5029,1004,3.8e-05
2840,FERME,5530.5,4598,1865,1.9e-05
2841,ELUDE,5529.5,4784,1491,0.000113
2842,FROND,5528.5,4772,1513,7e-05
2843,NABAL,5528.0,4770,1516,1.5e-05
2844,NOTCH,5527.5,4869,1317,0.000539
2845,TRUST,5526.0,4735,1582,0.014088
2846,CHURN,5524.0,4831,1386,0.000123
2847,WORLD,5519.5,4756,1527,0.057666
2848,CODEX,5519.5,4659,1721,0.00023
2849,SLICK,5519.0,4673,1692,0.000243
2850,EKING,5519.0,5059,920,1.5e-05
2851,PALPI,5518.5,4811,1415,0.000127
2852,FRITH,5517.0,4779,1476,0.000101
2853,DRIFT,5516.5,4803,1427,0.001573
2854,LURCH,5516.0,4842,1348,7.5e-05
2855,GESSO,5515.0,4913,1204,1.6e-05
2856,TOPAZ,5514.5,4857,1315,7.7e-05
2857,SINGH,5514.0,4666,1696,0.001252
2858,DEPTH,5514.0,4913,1202,0.007163
2859,CHURL,5513.0,4842,1342,1.8e-05
2860,HANKY,5513.0,4602,1822,1.8e-05
2861,SPECK,5513.0,4827,1372,0.000162
2862,AGAVE,5513.0,4744,1538,4.8e-05
2863,CULEX,5512.5,4702,1621,5.1e-05
2864,FLUME,5512.5,4730,1565,0.000107
2865,VOGUE,5512.0,4682,1660,0.000376
2866,SOUPY,5511.5,4494,2035,1.1e-05
2867,MENDE,5510.0,4567,1886,2.4e-05
2868,PUNTO,5510.0,4833,1354,2e-05
2869,DUNNE,5509.5,4556,1907,0.000114
2870,INCUS,5508.5,5136,745,2.1e-05
2871,SILKY,5507.5,4555,1905,0.000196
2872,CHORD,5507.0,4799,1416,0.000551
2873,THROB,5505.0,4936,1138,9.4e-05
2874,UDDER,5504.5,4907,1195,0.000102
2875,FIRTH,5501.0,4779,1444,0.000182
2876,WEAVE,5501.0,4593,1816,0.00033
2877,VILLE,5500.5,4635,1731,0.000298
2878,SOOTY,5500.0,4356,2288,7.7e-05
2879,BRISK,5499.0,4729,1540,0.000332
2880,AUGHT,5498.5,4914,1169,0.000231
2881,REDDY,5498.0,4775,1446,0.000161
2882,TULIP,5497.5,4855,1285,0.000121
2883,TANKA,5495.0,4641,1708,1.6e-05
2884,ENJOY,5495.0,4981,1028,0.003938
2885,RYDER,5494.5,4824,1341,0.000213
2886,TOXIN,5491.5,4747,1489,0.00042
2887,FLASK,5491.0,4810,1362,0.000628
2888,OFFER,5490.5,4944,1093,0.010151
2889,JOYCE,5489.5,4674,1631,0.000785
2890,WORTH,5489.5,4741,1497,0.008622
2891,IVORY,5489.0,4868,1242,0.000774
2892,BLESS,5487.5,4788,1399,0.000918
2893,FATAL,5487.5,4622,1731,0.002192
2894,DEFER,5486.5,4658,1657,0.00038
2895,GREBE,5486.5,4658,1657,3.5e-05
2896,AXIOM,5485.5,4980,1011,0.000261
2897,SLUNG,5485.0,4722,1526,0.000166
2898,BANJO,5485.0,4726,1518,8.8e-05
2899,MACAO,5484.5,4696,1577,0.000117
2900,ENDOW,5482.0,5159,646,0.00012
2901,MOORS,5480.5,4651,1659,0.000293
2902,GEMMA,5480.5,4889,1183,8.8e-05
2903,GLASS,5479.0,4759,1440,0.009774
2904,INDEX,5479.0,4977,1004,0.010493
2905,TWEEN,5478.5,4701,1555,0.000252
2906,ODEON,5477.5,5019,917,2.5e-05
2907,SLOCK,5476.5,4662,1629,2.8e-05
2908,FARAD,5476.5,4541,1871,1.3e-05
2909,RAZOR,5475.5,4730,1491,0.000318
2910,MONTH,5474.5,4677,1595,0.014783
2911,FROTH,5474.5,4768,1413,0.00012
2912,MAFIC,5472.5,4779,1387,9.8e-05
2913,LOGIC,5472.5,4841,1263,0.003336
2914,NANCY,5472.0,4505,1934,0.0013
2915,GENII,5472.0,4781,1382,4.5e-05
2916,SIGHT,5471.5,4686,1571,0.006069
2917,KIOWA,5471.5,4905,1133,6.6e-05
2918,VIRTU,5471.5,4906,1131,1.5e-05
2919,ELVES,5470.0,4782,1376,0.000101
2920,KNOWE,5470.0,4831,1278,4.6e-05
2921,USUAL,5470.0,5002,936,0.008136
2922,EDGER,5469.5,4848,1243,2e-05
2923,BURLY,5468.0,4558,1820,0.000101
2924,PESKY,5467.5,4709,1517,2.7e-05
2925,CORKY,5466.0,4509,1914,3.9e-05
2926,SONNY,5466.0,4280,2372,0.00016
2927,DOING,5463.0,4698,1530,0.015094
2928,BEGUN,5462.5,4779,1367,0.003975
2929,ATTAR,5459.5,4805,1309,2.4e-05
2930,DOGMA,5458.0,4826,1264,0.000335
2931,COACH,5457.5,4547,1821,0.001647
2932,CHALK,5454.5,4731,1447,0.0007
2933,AWAIT,5453.5,4709,1489,0.000595
2934,AMPLY,5452.5,4831,1243,0.000462
2935,YAKUT,5452.5,4792,1321,1.4e-05
2936,TUTOR,5452.5,4743,1419,0.000554
2937,PRIOR,5452.0,4611,1682,0.013669
2938,LINUM,5452.0,4849,1206,1.4e-05
2939,OZARK,5452.0,4972,960,0.000108
2940,PLUTO,5450.0,4844,1212,0.000148
2941,ETUDE,5449.5,4793,1313,0.00012
2942,TRUSS,5448.5,4719,1459,0.000271
2943,CLING,5446.5,4727,1439,0.000348
2944,HAIDA,5446.0,4611,1670,3.6e-05
2945,REDUX,5445.5,4948,995,1.7e-05
2946,KEVIN,5443.5,4826,1235,0.000705
2947,AMAZE,5443.5,4671,1545,6e-05
2948,FANON,5443.0,4554,1778,6.4e-05
2949,UMBEL,5442.0,4898,1088,2.1e-05
2950,ERROR,5442.0,4702,1480,0.009987
2951,LEECH,5440.5,4746,1389,0.000171
2952,SPOOR,5440.0,4637,1606,3e-05
2953,TWANG,5439.5,4846,1187,3.4e-05
2954,STICK,5439.0,4682,1514,0.002262
2955,WRACK,5437.5,4748,1379,2.4e-05
2956,WASHY,5437.5,4651,1573,1.4e-05
2957,TIBIA,5436.5,4728,1417,0.000303
2958,DONOR,5436.0,4605,1662,0.001262
2959,APHID,5435.5,4967,937,0.000133
2960,JADED,5434.0,4547,1774,6.7e-05
2961,NEWEL,5434.0,4692,1484,1.9e-05
2962,MOUSY,5432.0,4508,1848,1.2e-05
2963,ALBAN,5430.0,4770,1320,0.000125
2964,DAZED,5430.0,4542,1776,0.000164
2965,SAMMY,5429.5,4374,2111,0.000181
2966,EXERT,5428.5,4897,1063,0.000859
2967,KNEEL,5427.5,4749,1357,0.000186
2968,SPICY,5427.5,4491,1873,0.000165
2969,BRINK,5427.0,4623,1608,0.000356
2970,WATCH,5427.0,4683,1488,0.005303
2971,UPPER,5425.5,4822,1207,0.012443
2972,PYREX,5425.0,4742,1366,5.6e-05
2973,EMPTY,5424.5,4891,1067,0.003789
2974,FETCH,5424.5,4761,1327,0.00053
2975,HEWER,5423.5,4607,1633,1.7e-05
2976,FLANK,5419.0,4704,1430,0.000631
2977,CAJUN,5418.0,4641,1554,4.7e-05
2978,FURZE,5417.5,4586,1663,3.8e-05
2979,PHYLA,5417.5,4867,1101,2.9e-05
2980,DALLY,5416.0,4435,1962,0.00011
2981,BOWED,5414.0,4530,1768,0.000737
2982,COULD,5413.0,4591,1644,0.108877
2983,WHERE,5412.5,4607,1611,0.096883
2984,GOURD,5409.5,4669,1481,0.000104
2985,PALAU,5409.0,4593,1632,8.3e-05
2986,SYRUP,5408.5,4769,1279,0.000567
2987,DOLOR,5408.5,4616,1585,2.7e-05
2988,WRECK,5406.5,4799,1215,0.000574
2989,PORGY,5405.5,4463,1885,2.4e-05
2990,STUNG,5405.0,4731,1348,0.0002
2991,AURUM,5403.0,4775,1256,1.6e-05
2992,WROTH,5402.5,4741,1323,5.9e-05
2993,BEIGE,5402.0,4394,2016,0.000126
2994,FAGUS,5401.5,4666,1471,2.6e-05
2995,FOUNT,5400.5,4549,1703,7.4e-05
2996,NEEDY,5399.5,4641,1517,0.000514
2997,FOSSA,5399.0,4672,1454,0.000225
2998,GRAMA,5398.0,4671,1454,3.9e-05
2999,CHIRP,5397.5,4736,1323,5.6e-05
3000,MANNY,5397.0,4313,2168,9.3e-05
3001,GAUDY,5397.0,4493,1808,0.000119
3002,STOCK,5396.5,4671,1451,0.018865
3003,WENCH,5396.0,4714,1364,7.9e-05
3004,WINZE,5395.5,4588,1615,2.6e-05
3005,ANJOU,5395.0,5062,666,0.000118
3006,EPHAH,5394.5,5001,787,1.3e-05
3007,EMBER,5394.0,4766,1256,8e-05
3008,AWAKE,5394.0,4600,1588,0.001049
3009,MORON,5394.0,4545,1698,5e-05
3010,SILLY,5394.0,4353,2082,0.000825
3011,JAINA,5393.5,4497,1793,5.5e-05
3012,ALGOL,5393.0,4806,1174,4.1e-05
3013,DROSS,5392.5,4667,1451,7.9e-05
3014,BIRCH,5392.5,4620,1545,0.000643
3015,DHOTI,5392.5,4862,1061,1.2e-05
3016,HONOR,5392.0,4581,1622,0.004434
3017,FERRY,5391.5,4466,1851,0.001181
3018,SCRUB,5391.0,4771,1240,0.000372
3019,INDUS,5391.0,5004,774,0.000397
3020,TRULL,5390.5,4663,1455,1.3e-05
3021,DEUCE,5390.0,4466,1848,7e-05
3022,FLAIL,5388.0,4627,1522,4.9e-05
3023,VEDIC,5387.5,4847,1081,0.000208
3024,SIBYL,5387.5,4693,1389,7.1e-05
3025,HAVOC,5387.0,4761,1252,0.000246
3026,RECCE,5386.5,4533,1707,1.2e-05
3027,BLUNT,5385.5,4614,1543,0.00065
3028,MASSY,5385.5,4431,1909,5e-05
3029,KETCH,5385.0,4791,1188,4.3e-05
3030,GLENN,5385.0,4692,1386,0.000661
3031,BRONK,5384.5,4612,1545,1.2e-05
3032,FENCE,5381.5,4401,1961,0.00158
3033,CRIMP,5380.0,4700,1360,5.1e-05
3034,SAPPY,5380.0,4356,2048,1.7e-05
3035,GUSTO,5377.5,4845,1065,8.2e-05
3036,DROWN,5377.0,4745,1264,0.000245
3037,THEME,5377.0,4563,1628,0.002981
3038,DRILL,5377.0,4622,1510,0.001709
3039,EXILE,5377.0,4624,1506,0.001019
3040,INDIA,5375.5,4898,955,0.013474
3041,SLUNK,5372.5,4562,1621,3.7e-05
3042,WHIRL,5369.5,4743,1253,0.000161
3043,OSMIC,5369.5,5044,651,1.8e-05
3044,COMUS,5369.5,4626,1487,4e-05
3045,PIQUE,5368.5,4571,1595,6.5e-05
3046,PROSS,5367.0,4593,1548,1.3e-05
3047,BROCH,5366.0,4609,1514,2.1e-05
3048,PARKA,5365.0,4497,1736,3.3e-05
3049,ELBOW,5364.0,4980,768,0.000854
3050,QUEER,5363.5,4545,1637,0.000569
3051,GHOST,5363.5,4675,1377,0.001461
3052,TAJIK,5363.5,4619,1489,3.2e-05
3053,MOTOR,5362.0,4565,1594,0.009718
3054,SWELL,5361.0,4632,1458,0.000663
3055,AGLOW,5359.5,4951,817,4.2e-05
3056,TEMPE,5359.5,4513,1693,9.7e-05
3057,HEFTY,5358.0,4643,1430,8.7e-05
3058,SHRUG,5357.0,4637,1440,0.0002
3059,OAKUM,5356.5,4812,1089,2.5e-05
3060,GREEK,5356.5,4520,1673,0.005885
3061,GOUGE,5356.0,4441,1830,6.3e-05
3062,NOBLY,5355.0,4576,1558,0.000185
3063,PORTO,5354.5,4551,1607,0.00045
3064,HUMOR,5354.5,4753,1203,0.00118
3065,CABAL,5352.0,4463,1778,5.2e-05
3066,STOMP,5352.0,4733,1238,4e-05
3067,KUGEL,5352.0,4652,1400,1.3e-05
3068,BLIND,5350.5,4573,1555,0.003498
3069,YEMEN,5350.5,4581,1539,0.000283
3070,LYTIC,5350.5,4929,843,5.7e-05
3071,NYSSA,5350.5,4930,841,3.4e-05
3072,NIZAM,5350.0,4862,976,9.4e-05
3073,AVAIL,5347.0,4684,1326,0.001261
3074,EPHOD,5347.0,5007,680,2.3e-05
3075,AVIAN,5346.5,4673,1347,0.000229
3076,TOUCH,5345.5,4576,1539,0.005079
3077,PATTY,5345.0,4347,1996,0.000194
3078,CHYME,5344.5,4614,1461,1.8e-05
3079,BEVER,5343.5,4425,1837,2.1e-05
3080,DRYAD,5343.0,4724,1238,1.6e-05
3081,ELLEN,5341.0,4547,1588,0.001037
3082,EDIFY,5341.0,4772,1138,2.4e-05
3083,PROWL,5340.5,4682,1317,4.4e-05
3084,MATTY,5340.0,4361,1958,5.1e-05
3085,PYRUS,5337.0,4769,1136,2.3e-05
3086,VIVES,5336.5,4605,1463,3.2e-05
3087,DROLL,5334.5,4611,1447,6.6e-05
3088,FECES,5334.5,4507,1655,0.000242
3089,CLINK,5334.0,4567,1534,4.6e-05
3090,BRUSH,5334.0,4615,1438,0.001892
3091,SEWED,5333.0,4348,1970,0.000151
3092,CRACK,5331.0,4518,1626,0.001726
3093,SINUS,5329.5,4435,1789,0.000616
3094,VERGE,5327.5,4447,1761,0.000413
3095,PENNY,5327.5,4350,1955,0.001031
3096,ARRAY,5327.5,4343,1969,0.002175
3097,OPTIC,5327.0,4944,766,0.000758
3098,WHORL,5327.0,4732,1190,0.000174
3099,SIOUX,5326.5,4540,1573,0.000638
3100,RICIN,5326.5,4667,1319,1.9e-05
3101,CHESS,5326.5,4636,1381,0.000476
3102,BREVE,5326.5,4425,1803,3.7e-05
3103,DROOL,5326.5,4616,1421,2.4e-05
3104,BUTTE,5323.5,4414,1819,0.000342
3105,TROTH,5322.5,4573,1499,6.2e-05
3106,SHIFT,5321.0,4496,1650,0.004662
3107,VETCH,5320.5,4718,1205,8.3e-05
3108,CATCH,5320.5,4453,1735,0.003408
3109,SPECS,5320.0,4586,1468,9.6e-05
3110,BLEED,5319.5,4448,1743,0.000286
3111,GRIMY,5317.0,4488,1658,7e-05
3112,SHRUB,5317.0,4615,1404,0.000432
3113,ALBUM,5316.5,4847,939,0.000685
3114,CRYPT,5313.5,4669,1289,0.000131
3115,VAPID,5313.0,4590,1446,3e-05
3116,THROW,5312.0,4741,1142,0.002851
3117,NAVAL,5312.0,4559,1506,0.00466
3118,CADDO,5311.5,4567,1489,5.8e-05
3119,UNFED,5311.5,4779,1065,1.5e-05
3120,MESSY,5311.0,4482,1658,0.000171
3121,SPONG,5311.0,4605,1412,1.8e-05
3122,HENNY,5309.0,4400,1818,2.2e-05
3123,XYLAN,5309.0,4826,966,1.4e-05
3124,PANDA,5308.5,4436,1745,6.5e-05
3125,DINGO,5306.5,4698,1217,2.4e-05
3126,HAKIM,5304.5,4653,1303,6.9e-05
3127,AUGUR,5302.5,4667,1271,5.3e-05
3128,ROUGH,5301.0,4645,1312,0.003283
3129,SNOWY,5299.0,4476,1646,0.00028
3130,TRYST,5298.5,4603,1391,3.2e-05
3131,VAGUS,5297.5,4623,1349,0.000114
3132,IRISH,5296.5,4617,1359,0.004464
3133,BORON,5295.5,4415,1761,0.000445
3134,VIXEN,5295.5,4576,1439,3.8e-05
3135,SOOTH,5295.0,4318,1954,7.3e-05
3136,CLIFT,5294.5,4557,1475,3.9e-05
3137,SQUAD,5293.5,4575,1437,0.000469
3138,DAMAN,5292.5,4450,1685,2.9e-05
3139,UNWED,5292.5,4752,1081,4.3e-05
3140,MAYAN,5292.5,4464,1657,9.4e-05
3141,CLOUD,5290.0,4591,1398,0.002574
3142,FRYER,5290.0,4466,1648,8.5e-05
3143,BLACK,5289.0,4565,1448,0.022598
3144,LEDGE,5288.5,4470,1637,0.000426
3145,STUDY,5288.5,4474,1629,0.039294
3146,DANDY,5287.5,4335,1905,0.000138
3147,BALLY,5287.0,4245,2084,4.8e-05
3148,SITUS,5286.0,4455,1662,9.8e-05
3149,HOCUS,5286.0,4662,1248,1.9e-05
3150,VIGOR,5285.5,4686,1199,0.000606
3151,KARMA,5284.5,4511,1547,0.000219
3152,NAHUA,5283.0,4632,1302,1.3e-05
3153,CYCLE,5281.5,4533,1497,0.005338
3154,GAUSS,5280.0,4455,1650,0.000191
3155,FRISK,5278.5,4561,1435,3.5e-05
3156,SCOOT,5276.5,4474,1605,2.3e-05
3157,RONDO,5276.5,4605,1343,4.3e-05
3158,EVENS,5272.5,4771,1003,2.4e-05
3159,INPUT,5271.0,4844,854,0.005152
3160,PETTY,5270.5,4398,1745,0.001089
3161,SCHWA,5270.5,4769,1003,1.7e-05
3162,MORPH,5268.5,4533,1471,5.7e-05
3163,PULEX,5268.0,4496,1544,1.3e-05
3164,PROTO,5267.5,4551,1433,0.000237
3165,WEBER,5267.0,4441,1652,0.000976
3166,TYPHA,5266.0,4876,780,1.8e-05
3167,STOUT,5265.5,4460,1611,0.000938
3168,ALIBI,5264.0,4719,1090,0.000141
3169,SUNNI,5263.0,4423,1680,0.000115
3170,VENUE,5262.0,4372,1780,0.00058
3171,SAMBA,5261.5,4366,1791,5.1e-05
3172,PASHA,5261.0,4518,1486,0.00028
3173,CHACO,5260.0,4547,1426,7.5e-05
3174,VIRGO,5259.0,4686,1146,7.5e-05
3175,CUMIN,5258.0,4531,1454,7.4e-05
3176,MASHA,5256.0,4532,1448,2.9e-05
3177,SCOTT,5255.0,4446,1618,0.004107
3178,FITLY,5254.0,4439,1630,7e-05
3179,FLOUT,5253.5,4560,1387,3e-05
3180,SWAZI,5253.0,4643,1220,2.9e-05
3181,BIGOT,5253.0,4528,1450,5.5e-05
3182,NABOB,5252.5,4669,1167,6.9e-05
3183,JERKY,5251.0,4489,1524,7.5e-05
3184,PYLON,5250.5,4692,1117,3.9e-05
3185,EVERY,5248.5,4629,1239,0.052408
3186,POMME,5248.0,4345,1806,1.1e-05
3187,BRILL,5248.0,4432,1632,0.000215
3188,EVENT,5248.0,4685,1126,0.009489
3189,BROWN,5248.0,4555,1386,0.01304
3190,GASSY,5247.5,4323,1849,1.9e-05
3191,SCUDI,5247.0,4697,1100,1.6e-05
3192,MIXED,5247.0,4478,1538,0.005933
3193,WRING,5247.0,4588,1318,8.1e-05
3194,SCOWL,5244.5,4605,1279,9e-05
3195,AFOOT,5244.5,4630,1229,0.0001
3196,SWEDE,5244.5,4348,1793,7.9e-05
3197,PICUS,5244.0,4623,1242,1.2e-05
3198,ROCKY,5243.5,4509,1469,0.001662
3199,BHANG,5243.0,4558,1370,1.2e-05
3200,NUMEN,5242.5,4496,1493,1.2e-05
3201,BATTY,5241.5,4231,2021,3.7e-05
3202,SPINK,5241.0,4456,1570,4.1e-05
3203,PIPED,5237.0,4412,1650,0.000168
3204,GECKO,5236.5,4741,991,2.3e-05
3205,AGING,5236.0,4694,1084,0.001686
3206,BEGET,5235.5,4289,1893,8.3e-05
3207,THORO,5235.0,4601,1268,3e-05
3208,VILLA,5234.5,4584,1301,0.000763
3209,THRUM,5234.0,4659,1150,1.8e-05
3210,CLEVE,5233.5,4369,1729,7.8e-05
3211,SIXTY,5230.5,4314,1833,0.003726
3212,FACIA,5230.0,4409,1642,1.1e-05
3213,FLUKE,5229.5,4462,1535,8e-05
3214,GROOT,5229.5,4457,1545,7.2e-05
3215,THING,5229.0,4580,1298,0.021031
3216,COMMA,5226.5,4500,1453,0.000279
3217,TROOP,5224.5,4551,1347,0.000643
3218,GROSS,5224.0,4499,1450,0.006647
3219,BENNY,5224.0,4234,1980,0.000194
3220,VELUM,5222.5,4687,1071,3.1e-05
3221,PORKY,5221.5,4303,1837,1.3e-05
3222,PROPS,5219.5,4532,1375,0.000226
3223,TRUCK,5219.0,4547,1344,0.00359
3224,LOONY,5217.5,4241,1953,1.8e-05
3225,CALYX,5214.0,4519,1390,0.000343
3226,BELLY,5212.5,4296,1833,0.000879
3227,ALOOF,5212.0,4621,1182,0.000248
3228,CAUDA,5212.0,4349,1726,4.3e-05
3229,SCURF,5211.5,4603,1217,1.3e-05
3230,LOFTY,5211.0,4428,1566,0.000806
3231,COLON,5210.0,4359,1702,0.000819
3232,WORKS,5209.5,4523,1373,0.020879
3233,CONIC,5208.5,4383,1651,0.00013
3234,GROWN,5208.5,4577,1263,0.005739
3235,GRILL,5208.5,4454,1509,0.000271
3236,ABRAM,5205.5,4649,1113,0.000199
3237,FUGAL,5205.0,4571,1268,1.4e-05
3238,BANDA,5205.0,4320,1770,8.5e-05
3239,WRONG,5204.5,4577,1255,0.008281
3240,DUSTY,5204.0,4474,1460,0.000484
3241,SHOOT,5202.5,4318,1769,0.001605
3242,MULLA,5201.5,4507,1389,2.8e-05
3243,GOUTY,5200.5,4314,1773,6.1e-05
3244,MUSIC,5200.0,4637,1126,0.013035
3245,QUASH,5198.5,4551,1295,0.000144
3246,LUCID,5197.5,4602,1191,0.000262
3247,GROWL,5197.5,4588,1219,0.00014
3248,BOURG,5197.0,4479,1436,3.3e-05
3249,KANJI,5196.5,4599,1195,3.1e-05
3250,RADAR,5196.0,4329,1734,0.001272
3251,WEIGH,5196.0,4539,1314,0.000953
3252,PUNIC,5194.5,4517,1355,6.6e-05
3253,GYRUS,5194.0,4675,1038,9e-05
3254,CONTO,5193.0,4368,1650,1.2e-05
3255,POUND,5192.5,4374,1637,0.003472
3256,ABBOT,5192.0,4689,1006,0.000672
3257,GROUP,5191.5,4595,1193,0.039027
3258,JUDAS,5190.5,4615,1151,0.000277
3259,VITTA,5189.0,4570,1238,1.5e-05
3260,SMASH,5188.5,4393,1591,0.000189
3261,MUCIN,5188.0,4531,1314,5.4e-05
3262,MOUND,5187.5,4388,1599,0.000717
3263,ASCUS,5187.5,4755,865,2.1e-05
3264,TEDDY,5186.5,4406,1561,0.000284
3265,THONG,5186.5,4569,1235,7.7e-05
3266,TAMMY,5185.5,4288,1795,8.4e-05
3267,FAUNA,5184.5,4298,1773,0.000858
3268,JOUST,5184.5,4436,1497,1.9e-05
3269,HATCH,5184.5,4424,1521,0.000803
3270,DODGE,5183.5,4318,1731,0.00073
3271,RICKY,5183.0,4520,1326,0.000116
3272,SHILL,5181.5,4315,1733,1.2e-05
3273,SHOWN,5181.5,4438,1487,0.026565
3274,SHOTT,5181.0,4290,1782,1.5e-05
3275,COLIC,5181.0,4394,1574,0.000156
3276,TYING,5180.5,4618,1125,0.000397
3277,PRICK,5180.0,4432,1496,0.00017
3278,KHADI,5180.0,4713,934,4.9e-05
3279,TINCT,5178.5,4351,1655,3e-05
3280,JULEP,5178.0,4497,1362,1.1e-05
3281,JARRY,5178.0,4196,1964,1.4e-05
3282,SCOTS,5177.5,4430,1495,0.000651
3283,BINGO,5177.5,4508,1339,0.000125
3284,STUNT,5177.0,4346,1662,0.000125
3285,IRAQI,5176.5,4670,1013,0.000466
3286,SWAMP,5176.0,4527,1298,0.000704
3287,ENEMY,5175.5,4581,1189,0.006623
3288,WORDY,5175.0,4320,1710,3.9e-05
3289,TRUMP,5174.5,4609,1131,0.000278
3290,HOUND,5174.0,4424,1500,0.000238
3291,MUSTY,5173.5,4414,1519,9.6e-05
3292,ALLAN,5170.0,4430,1480,0.000808
3293,CUBIT,5170.0,4421,1498,4.4e-05
3294,OZONE,5169.5,4437,1465,0.000768
3295,ELEGY,5169.0,4484,1370,0.000138
3296,LIGHT,5167.5,4591,1153,0.030858
3297,GUESS,5167.0,4506,1322,0.002925
3298,BETTY,5167.0,4282,1770,0.000773
3299,MULCT,5166.0,4437,1458,1.1e-05
3300,CHILD,5165.5,4432,1467,0.025042
3301,MOULD,5163.5,4399,1529,0.000721
3302,RIGOR,5163.0,4517,1292,0.000189
3303,VOMIT,5162.5,4425,1475,0.000143
3304,TINNY,5161.5,4205,1913,1.9e-05
3305,MOTIF,5158.5,4468,1381,0.00045
3306,AWARD,5157.5,4514,1287,0.005639
3307,BUDGE,5157.0,4340,1634,0.000153
3308,AXIAL,5156.0,4507,1298,0.00109
3309,CLOWN,5155.0,4499,1312,0.000239
3310,QUARK,5154.5,4530,1249,0.000198
3311,ROBOT,5153.5,4435,1437,0.000608
3312,WHIST,5153.0,4469,1368,7.2e-05
3313,FAVUS,5152.5,4433,1439,1.1e-05
3314,PAGAN,5151.5,4268,1767,0.000632
3315,TILLY,5150.0,4267,1766,0.000115
3316,STAFF,5148.0,4516,1264,0.015087
3317,PICUL,5148.0,4528,1240,2e-05
3318,CISCO,5145.0,4489,1312,0.000146
3319,TITUS,5144.0,4471,1346,0.000365
3320,MANGA,5138.0,4282,1712,4.5e-05
3321,IMIDE,5137.5,4450,1375,1.7e-05
3322,SYNCH,5137.5,4416,1443,1.8e-05
3323,ALLOW,5134.5,4589,1091,0.010725
3324,BOCCA,5134.0,4381,1506,1.4e-05
3325,MOUTH,5133.5,4384,1499,0.008085
3326,MOLDY,5132.5,4267,1731,3.9e-05
3327,PLAYA,5129.0,4461,1336,7.4e-05
3328,SEXED,5128.0,4155,1946,3.4e-05
3329,JEWRY,5127.0,4432,1390,0.00017
3330,SCULP,5126.0,4509,1234,1.3e-05
3331,CROWD,5124.5,4438,1373,0.002887
3332,DOWRY,5123.0,4320,1606,0.000189
3333,FEVER,5123.0,4257,1732,0.003217
3334,ARRAH,5122.5,4305,1635,1.2e-05
3335,LYING,5120.5,4609,1023,0.004177
3336,WENDE,5119.0,4242,1754,2e-05
3337,FORUM,5118.5,4419,1399,0.001843
3338,SLOSH,5117.0,4265,1704,1.3e-05
3339,THINK,5116.5,4420,1393,0.043532
3340,WALTZ,5116.0,4443,1346,0.000192
3341,STULL,5113.5,4380,1467,3.3e-05
3342,CHIPS,5112.5,4453,1319,0.00081
3343,ADDED,5112.5,4464,1297,0.016512
3344,NIGHT,5112.0,4580,1064,0.021009
3345,WHARF,5112.0,4562,1100,0.000676
3346,LUNCH,5110.0,4453,1314,0.002137
3347,WORMY,5108.5,4260,1697,2.3e-05
3348,SOTHO,5107.5,4318,1579,2.2e-05
3349,PIVOT,5107.5,4411,1393,0.000388
3350,UNDUE,5106.5,4497,1219,0.000941
3351,EGYPT,5105.5,4783,645,0.003644
3352,JERRY,5103.5,4247,1713,0.000929
3353,BULLA,5103.0,4377,1452,4.9e-05
3354,YAQUI,5100.5,4608,985,3.3e-05
3355,STOOD,5099.5,4342,1515,0.009056
3356,SWEEP,5099.0,4274,1650,0.00093
3357,PRIVY,5099.0,4241,1716,0.000856
3358,LIMBO,5095.5,4627,937,0.000102
3359,NIFTY,5095.0,4428,1334,2.5e-05
3360,YOUTH,5095.0,4458,1274,0.006791
3361,KEBAB,5094.0,4591,1006,1.2e-05
3362,GROSZ,5093.0,4486,1214,3.1e-05
3363,LOCUM,5093.0,4531,1124,3.8e-05
3364,DWARF,5090.5,4586,1009,0.000535
3365,PINCH,5090.0,4347,1486,0.000459
3366,VOWED,5089.5,4319,1541,0.000238
3367,BOUND,5089.0,4258,1662,0.007887
3368,STITH,5088.0,4301,1574,2.1e-05
3369,YAHOO,5087.5,4519,1137,4.3e-05
3370,SMOOT,5087.0,4282,1610,9e-05
3371,SPASM,5086.0,4343,1486,0.000261
3372,DELVE,5085.5,4237,1697,8.8e-05
3373,CHAMP,5083.5,4475,1217,0.000113
3374,ASANA,5082.0,4396,1372,1.3e-05
3375,YUROK,5081.0,4523,1116,1.5e-05
3376,EMEND,5078.5,4567,1023,2.1e-05
3377,FANNY,5078.0,4015,2126,0.000458
3378,TUMID,5078.0,4419,1318,2.4e-05
3379,KNELL,5077.0,4583,988,6.9e-05
3380,BRAVA,5076.5,4308,1537,1.7e-05
3381,BRICK,5076.5,4316,1521,0.002624
3382,MELEE,5075.5,3925,2301,4.2e-05
3383,PHONY,5075.0,4218,1714,9.2e-05
3384,BRONX,5075.0,4362,1426,0.000399
3385,CANNA,5074.0,4061,2026,4.5e-05
3386,TOXIC,5073.5,4440,1267,0.001773
